record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,has_range_polygon,year_in_scope,centroid_lon,centroid_lat,nearest_edge_lon,nearest_edge_lat,bearing_from_centroid_deg,direction_8_centroid,bearing_from_nearest_edge_deg,direction_8_nearest_edge,centroid_delta_lon_deg,centroid_delta_lat_deg,edge_delta_lon_deg,edge_delta_lat_deg,distance_to_centroid_km,distance_to_nearest_edge_km,point_inside_range
108,Histrionicus histrionicus,Histrionicus histrionicus,accepted,Anseriformes,Beijing,2017,116.4,39.98,TRUE,TRUE,131.8112857916812,47.241091459586904,131.29454950825283,43.395581992613835,242.46529837144453,SW,257.9933932029694,W,-15.411285791681195,-7.261091459586908,-14.894549508252823,-3.4155819926138378,1473.9339700800688,1279.8346929586874,FALSE
109,Histrionicus histrionicus,Histrionicus histrionicus,accepted,Anseriformes,Jiangsu,2022,120.85,33.12,TRUE,TRUE,131.8112857916812,47.241091459586904,131.2964133129342,43.387454378883504,214.38036717616728,SW,221.9910640733798,SW,-10.961285791681206,-14.121091459586907,-10.446413312934197,-10.267454378883507,1833.570887552795,1464.5821649746042,FALSE
110,Histrionicus histrionicus,Histrionicus histrionicus,accepted,Anseriformes,Inner Mongolia,2014,118.72,44.22,TRUE,TRUE,131.8112857916812,47.241091459586904,123.48423581019304,53.531250643889344,256.4810552643538,W,200.428953265325,S,-13.091285791681202,-3.0210914595869056,-4.764235810193043,-9.311250643889345,1068.0483544197016,945.2037793916153,FALSE
111,Mareca americana,Mareca americana,accepted,Anseriformes,Jilin,2006,122.35,45.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,Mareca falcata,Mareca falcata,accepted,Anseriformes,Gansu,2018,101.65,37.98,TRUE,TRUE,125.2702767226955,48.911810594879924,115.78965940159932,48.249910722571485,246.11271204958572,SW,230.19293223159448,SW,-23.620276722695493,-10.931810594879927,-14.139659401599317,-10.269910722571488,2245.7171081475703,1616.6977534571,FALSE
113,Mareca falcata,Mareca falcata,accepted,Anseriformes,Xinjiang,2022,87.63,44.18,TRUE,TRUE,125.2702767226955,48.911810594879924,115.78965940159932,48.249910722571485,273.920014323603,W,268.7060880819939,W,-37.6402767226955,-4.731810594879924,-28.159659401599328,-4.0699107225714855,2911.4271109868687,2205.656466744781,FALSE
114,Melanitta fusca,Melanitta fusca,accepted,Anseriformes,Guangdong,2023,113.75,22.53,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,Melanitta fusca,Melanitta fusca,accepted,Anseriformes,Henan,2025,112.53,34.88,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,Melanitta fusca,Melanitta fusca,accepted,Anseriformes,Shanghai,2019,121.94,30.91,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,Melanitta stejnegeri,Melanitta stejnegeri,accepted,Anseriformes,Guizhou,2023,105.7,28.52,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,Melanitta stejnegeri,Melanitta stejnegeri,accepted,Anseriformes,Shaanxi,2016,109.04,32.71,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,Mergus serrator,Mergus serrator,accepted,Anseriformes,Guizhou,2023,106.48,26.44,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,Mergus serrator,Mergus serrator,accepted,Anseriformes,Hunan,2020,114.13,28.17,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,Mergus serrator,Mergus serrator,accepted,Anseriformes,Shaanxi,2016,109.17,33.42,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,Mergus serrator,Mergus serrator,accepted,Anseriformes,Yunnan,2016,103.3,23.59,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,Netta rufina,Netta rufina,accepted,Anseriformes,Anhui,2016,117.93,33.22,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,Netta rufina,Netta rufina,accepted,Anseriformes,Jilin,2020,125.35,43.88,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,Netta rufina,Netta rufina,accepted,Anseriformes,Liaoning,2012,123.02,39.66,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,Netta rufina,Netta rufina,accepted,Anseriformes,Shanghai,2012,121.9,31.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,Oxyura leucocephala,Oxyura leucocephala,accepted,Anseriformes,Shaanxi,2018,109.54,34.81,TRUE,TRUE,81.84208106202657,42.96910465530845,88.26631091941346,43.724180025088174,101.52173133744242,E,111.3232940921281,E,27.69791893797344,-8.159104655308447,21.27368908058655,-8.914180025088172,2523.873330323624,2059.9206001141406,FALSE
128,Oxyura leucocephala,Oxyura leucocephala,accepted,Anseriformes,Sichuan,2020,104.81,31.37,TRUE,TRUE,81.84208106202657,42.96910465530845,88.10926649325404,43.51002853478923,114.93837078887759,SE,127.09066922481333,SE,22.967918937973437,-11.599104655308448,16.700733506745962,-12.140028534789227,2383.9233009408513,1990.8692844210966,FALSE
129,Sibirionetta formosa,Sibirionetta formosa,accepted,Anseriformes,Xizang,2023,91.42,29.83,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,Gracupica nigricollis,Gracupica nigricollis,accepted,Anseriformes,Anhui,2008,117.22,30.37,TRUE,TRUE,108.14044842750558,24.854113188953775,117.10872428285552,27.160021782523145,53.522087564810874,NE,1.7140041582379126,N,9.079551572494424,5.515886811046226,0.11127571714447981,3.2099782174768556,1081.3289343172778,358.81677908965395,FALSE
132,Hirundapus caudacutus,Hirundapus caudacutus,accepted,Caprimulgiformes,Hunan,2013,110.65,30.07,TRUE,TRUE,112.8424032097138,39.28960605785866,106.36490336363867,30.202790989576823,191.70343901241029,S,90.97514690697062,E,-2.192403209713788,-9.219606057858662,4.285096636361331,-0.13279098957682223,1058.6200899446887,408.1057990354672,FALSE
133,Caprimulgus macrurus,Caprimulgus macrurus,accepted,Caprimulgiformes,Guizhou,2018,106.8,26.54,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Hemiprocne coronata,Hemiprocne coronata,accepted,Caprimulgiformes,Inner Mongolia,2011,120.72,51.28,TRUE,TRUE,97.80835525106804,25.177506166792845,98.37030029272432,27.592712402055724,27.84634401878526,NE,29.320093100850386,NE,22.911644748931963,26.102493833207156,22.349699707275676,23.687287597944277,3507.0211503440005,3232.913949724587,FALSE
135,Brachyramphus perdix,Brachyramphus perdix,accepted,Charadriiformes,Jiangsu,2016,119.62,34.87,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Synthliboramphus antiquus,Synthliboramphus antiquus,accepted,Charadriiformes,Hainan,2006,110.59,19.97,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,Burhinus indicus,Burhinus indicus,accepted,Charadriiformes,Xizang,2024,95.3,29.33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,Charadrius asiaticus,Charadrius asiaticus,accepted,Charadriiformes,Hubei,2000,94.33,39.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,Charadrius atrifrons,Charadrius atrifrons,accepted,Charadriiformes,Guizhou,2024,106.63,26.63,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,Charadrius atrifrons,Charadrius atrifrons,accepted,Charadriiformes,Yunnan,2024,103.32,27.44,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,Charadrius dealbatus,Charadrius dealbatus,accepted,Charadriiformes,Jiangxi,2024,115.82,29.69,TRUE,TRUE,114.00529257946445,23.560487152510994,116.2844042503694,26.192768631439513,14.425016499943979,N,353.416883386058,N,1.814707420535541,6.129512847489007,-0.46440425036941235,3.497231368560488,705.2834130638208,392.80794930948866,FALSE
142,Charadrius hiaticula,Charadrius hiaticula,accepted,Charadriiformes,Jiangsu,2016,120.81,31.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,Charadrius hiaticula,Charadrius hiaticula,accepted,Charadriiformes,Xinjiang,2010,86.75,47.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,Charadrius hiaticula,Charadrius hiaticula,accepted,Charadriiformes,Yunnan,2019,103.3,23.57,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,Charadrius hiaticula,Charadrius hiaticula,accepted,Charadriiformes,Zhejiang,2019,121.27,30.39,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,Charadrius mongolus,Charadrius mongolus,accepted,Charadriiformes,Shaanxi,2019,109.25,34.62,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,Charadrius mongolus,Charadrius mongolus,accepted,Charadriiformes,Yunnan,2012,103.3,23.59,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,Charadrius placidus,Charadrius placidus,accepted,Charadriiformes,Hainan,2006,108.94,18.09,TRUE,TRUE,119.94183213668694,41.46043545397339,107.35486442915675,31.78500818786461,205.2230795485763,SW,173.6573437330719,S,-11.001832136686943,-23.37043545397339,1.5851355708432493,-13.695008187864609,2806.3871732649754,1522.3294331528978,FALSE
150,Charadrius veredus,Charadrius veredus,accepted,Charadriiformes,Hainan,2006,110.79,19.54,TRUE,TRUE,116.0236684286336,45.930981802029784,111.89342649403756,42.33483736375348,191.01402254620598,S,182.68271150293538,S,-5.233668428633592,-26.390981802029785,-1.1034264940375493,-22.79483736375348,2989.665443943633,2550.3960277302976,FALSE
151,Charadrius veredus,Charadrius veredus,accepted,Charadriiformes,Jilin,2006,122.96,46.05,TRUE,TRUE,116.0236684286336,45.930981802029784,120.0123756558486,46.12973955297648,86.09114074145441,E,91.17139338895515,E,6.936331571366395,0.11901819797021318,2.947624344151393,-0.07973955297648416,535.4603968058842,227.35630306522364,FALSE
152,Charadrius veredus,Charadrius veredus,accepted,Charadriiformes,Xinjiang,2010,90.8,43.9,TRUE,TRUE,116.0236684286336,45.930981802029784,90.5042517808065,47.33408530197452,272.5963106875036,W,176.4465479258505,S,-25.2236684286336,-2.0309818020297854,0.2957482191934986,-3.4340853019745197,1985.0718616611166,384.18501675724127,FALSE
153,Charadrius veredus,Charadrius veredus,accepted,Charadriiformes,Yunnan,2016,101.82,24.03,TRUE,TRUE,116.0236684286336,45.930981802029784,110.10812366383102,42.64625028976771,212.41385953076983,SW,202.82852861447452,SW,-14.203668428633605,-21.900981802029783,-8.28812366383103,-18.616250289767706,2763.6433427526918,2219.8151235132204,FALSE
154,Pluvialis apricaria,Pluvialis apricaria,accepted,Charadriiformes,Shandong,2018,117.94,38.23,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,Vanellus cinereus,Vanellus cinereus,accepted,Charadriiformes,Hainan,2006,110.12,19,TRUE,TRUE,125.64444410270661,45.6445482646777,118.95648193359443,24.880574266925606,210.84373132528174,SW,236.06401985000696,SW,-15.52444410270661,-26.644548264677702,-8.836481933594428,-5.880574266925606,3297.9801391630176,1124.2239901522532,FALSE
156,Vanellus indicus,Vanellus indicus,accepted,Charadriiformes,Chongqing,2017,106.68,29.74,TRUE,TRUE,99.49605629196213,24.09166177102188,99.90334066044318,26.03912272883099,47.014393294996125,NE,56.73567098710538,NE,7.183943708037873,5.648338228978119,6.776659339556829,3.700877271169009,947.9447713852408,778.9596253146256,FALSE
157,Vanellus leucurus,Vanellus leucurus,accepted,Charadriiformes,Xinjiang,2012,77.12,38.43,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,Vanellus vanellus,Vanellus vanellus,accepted,Charadriiformes,Hainan,2006,110.59,19.97,TRUE,TRUE,113.93188033696464,45.34664565315578,112.31610107390566,38.554870605394115,187.3044315166754,S,185.0803864934257,S,-3.3418803369646355,-25.376645653155784,-1.726101073905653,-18.584870605394116,2855.8399352015795,2080.5692882219605,FALSE
159,Glareola lactea,Glareola lactea,accepted,Charadriiformes,Guangxi,2025,108.28,22.85,TRUE,TRUE,99.24044915145855,23.952802048215357,101.49456604074159,21.247708423313526,95.75804243819641,E,74.4482870913431,E,9.039550848541452,-1.1028020482153558,6.7854339592584125,1.6022915766864756,936.2039844493328,728.560211982724,FALSE
160,Glareola lactea,Glareola lactea,accepted,Charadriiformes,Hainan,2019,110.17,20.06,TRUE,TRUE,99.24044915145855,23.952802048215357,101.49456604074159,21.247708423313526,108.89870562179237,E,96.77530192634163,E,10.929550848541453,-3.8928020482153585,8.675433959258413,-1.187708423313527,1216.1173303312037,926.3356118926113,FALSE
161,Ibidorhyncha struthersii,Ibidorhyncha struthersii,accepted,Charadriiformes,Anhui,2021,116.49,30.66,TRUE,TRUE,98.01794015184146,34.673699269910486,111.98159072592846,34.87132864007153,99.33065508411357,E,136.76375836040438,SE,18.472059848158537,-4.013699269910486,4.508409274071539,-4.211328640071532,1761.2124245104733,611.363645984022,FALSE
162,Hydrophasianus chirurgus,Hydrophasianus chirurgus,accepted,Charadriiformes,Gansu,2022,107.92,35.5,TRUE,TRUE,109.82900806596356,26.361050458968176,108.96234491276391,30.919038286119683,350.32219804923193,N,349.50386419567434,N,-1.9090080659635618,9.138949541031824,-1.0423449127639088,4.580961713880317,1041.8570870272074,525.0032150447131,FALSE
163,Hydrophasianus chirurgus,Hydrophasianus chirurgus,accepted,Charadriiformes,Liaoning,2011,122.92,41.74,TRUE,TRUE,109.82900806596356,26.361050458968176,120.50170898468207,31.1630859378659,31.68439233870049,NE,9.715148178381014,N,13.090991934036438,15.378949541031826,2.4182910153179336,10.576914062134101,2095.662466556189,1209.429448242548,FALSE
164,Hydrophasianus chirurgus,Hydrophasianus chirurgus,accepted,Charadriiformes,Tianjin,2014,117.32,39.12,TRUE,TRUE,109.82900806596356,26.361050458968176,117.95874474151134,31.339586825143083,24.321202951269697,NE,356.34516085952237,N,7.49099193403643,12.758949541031821,-0.6387447415113456,7.780413174856914,1591.9354694148712,879.2371758640783,FALSE
165,Hydrophasianus chirurgus,Hydrophasianus chirurgus,accepted,Charadriiformes,Yunnan,2024,98.53,24.4,TRUE,TRUE,109.82900806596356,26.361050458968176,98.53,24.4,261.5891577174704,W,0,N,-11.299008065963562,-1.9610504589681774,0,0,1155.7823237980695,0,TRUE
166,Anous stolidus,Anous stolidus,accepted,Charadriiformes,Anhui,2023,118.73,30.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,Anous stolidus,Anous stolidus,accepted,Charadriiformes,Jiangsu,2019,120.62,31.76,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,Chlidonias leucopterus,Chlidonias leucopterus,accepted,Charadriiformes,Yunnan,2006,102.69,24.81,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,Chlidonias niger,Chlidonias niger,accepted,Charadriiformes,Gansu,2021,100.47,39.99,TRUE,TRUE,84.0218453483679,46.440926490733546,87.65112304669128,48.79809570325415,112.44892317643206,E,129.2243181365642,SE,16.448154651632095,-6.4509264907335435,12.818876953308717,-8.808095703254146,1504.3963422380987,1373.8374795724371,FALSE
170,Chlidonias niger,Chlidonias niger,accepted,Charadriiformes,Hubei,2020,114.41,30.45,TRUE,TRUE,84.0218453483679,46.440926490733546,87.65112304669128,48.79809570325415,113.50513200551649,SE,122.29565211114942,SE,30.388154651632092,-15.990926490733546,26.758876953308715,-18.34809570325415,3147.4465395676234,3016.8636668011195,FALSE
171,Larus brunnicephalus,Larus brunnicephalus,accepted,Charadriiformes,Fujian,2019,118.59,24.57,TRUE,TRUE,80.086909719385,36.06205499006407,88.4512447098756,31.65717576325102,98.3231273537242,E,97.34397131554658,E,38.503090280615,-11.49205499006407,30.138755290124408,-7.087175763251018,3846.3662244761026,3028.3135736135696,FALSE
172,Larus genei,Larus genei,accepted,Charadriiformes,Fujian,2019,118.57,24.4,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,Larus genei,Larus genei,accepted,Charadriiformes,Jiangxi,2022,116.3,29.3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,Gelochelidon nilotica,Gelochelidon nilotica,accepted,Charadriiformes,Hubei,2018,114.36,30.65,TRUE,TRUE,102.31865498463435,39.66318531364354,118.89392089942999,34.00787353533542,128.85423205666297,SE,229.99853852854974,SW,12.04134501536565,-9.01318531364354,-4.533920899429987,-3.357873535335422,1479.9614973048976,565.2744129643488,FALSE
175,Gelochelidon nilotica,Gelochelidon nilotica,accepted,Charadriiformes,Hunan,2020,113.24,28.18,TRUE,TRUE,102.31865498463435,39.66318531364354,114.78561579377867,24.229642388105777,138.51905326617128,SE,340.9933975918135,N,10.921345015365645,-11.483185313643538,-1.5456157937786799,3.9503576118942227,1628.868145011288,463.401334337457,FALSE
176,Gygis alba,Gygis alba,accepted,Charadriiformes,Fujian,2003,119.74,25.61,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,Hydrocoloeus minutus,Hydrocoloeus minutus,accepted,Charadriiformes,Zhejiang,2017,119.95,28.48,TRUE,TRUE,86.81954946774543,45.63764485799868,117.87469482420693,49.52069091825143,111.87099875808133,E,174.92740725552392,S,33.13045053225457,-17.15764485799868,2.0753051757930763,-21.040690918251432,3452.8039096600264,2369.3204910276586,FALSE
178,Hydroprogne caspia,Hydroprogne caspia,accepted,Charadriiformes,Hubei,2020,114.47,30.71,TRUE,TRUE,110.7145051941288,34.82586369828754,119.35207416217723,32.45326012063331,141.469824691096,SE,248.55115656438034,W,3.7554948058711943,-4.115863698287541,-4.882074162177233,-1.743260120633309,578.6962489760543,494.0959426756461,FALSE
179,Hydroprogne caspia,Hydroprogne caspia,accepted,Charadriiformes,Ningxia,2020,105.12,37.58,TRUE,TRUE,110.7145051941288,34.82586369828754,116.15887451174956,38.68188476457033,303.0174160807442,NW,266.20489146229147,W,-5.5945051941288,2.7541363017124567,-11.038874511749555,-1.101884764570329,583.7128526552027,958.0216319942206,FALSE
180,Hydroprogne caspia,Hydroprogne caspia,accepted,Charadriiformes,Yunnan,1981,102.64,25,TRUE,FALSE,110.7145051941288,34.82586369828754,108.682327,19.369543,217.56317755367834,SW,316.2858421251855,NW,-8.074505194128804,-9.825863698287542,-6.042327,5.630457,1343.007848126912,881.1105085356842,FALSE
181,Larus ichthyaetus,Larus ichthyaetus,accepted,Charadriiformes,Anhui,2021,117.02,30.85,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,Larus ichthyaetus,Larus ichthyaetus,accepted,Charadriiformes,Liaoning,2010,121.67,39.11,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,Larus relictus,Larus relictus,accepted,Charadriiformes,Ningxia,2016,106.77,37.72,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,Larus argentatus,Larus argentatus,accepted,Charadriiformes,Xizang,2020,91.11,29.68,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,Larus canus,Larus canus,accepted,Charadriiformes,Xizang,2020,91.16,29.9,TRUE,TRUE,87.82026376007197,47.761351539734164,90.65112669094468,46.959601567586056,170.6170719514779,S,178.4965175699475,S,3.3397362399280297,-17.861351539734166,0.5088733090553177,-17.059601567586057,2029.3897550649242,1921.0670027079848,FALSE
187,Larus crassirostris,Larus crassirostris,accepted,Charadriiformes,Hainan,2006,109.69,19.91,TRUE,TRUE,120.77884649324044,31.46228463588805,117.90106910037413,24.098150042829978,223.41911003445082,SW,242.77162788569575,SW,-11.088846493240439,-11.55228463588805,-8.211069100374132,-4.188150042829978,1693.2384647576519,971.1056930217438,FALSE
188,Larus fuscus,Larus fuscus,accepted,Charadriiformes,Hubei,2022,114.12,30.33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,Larus fuscus,Larus fuscus,accepted,Charadriiformes,Inner Mongolia,2019,100.69,42.42,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,Larus fuscus,Larus fuscus,accepted,Charadriiformes,Xizang,2017,91.08,29.92,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,Larus glaucescens,Larus glaucescens,accepted,Charadriiformes,Inner Mongolia,2016,112.69,40.55,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,Larus glaucescens,Larus glaucescens,accepted,Charadriiformes,Shanghai,2015,121.49,31.24,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,Larus hyperboreus,Larus hyperboreus,accepted,Charadriiformes,Gansu,2023,103.88,36.08,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,Larus hyperboreus,Larus hyperboreus,accepted,Charadriiformes,Shanxi,2019,111.5,37.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,Larus hyperboreus,Larus hyperboreus,accepted,Charadriiformes,Xizang,2015,91.84,30.03,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,Onychoprion aleuticus,Onychoprion aleuticus,accepted,Charadriiformes,Fujian,2009,117.67,23.78,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,Onychoprion aleuticus,Onychoprion aleuticus,accepted,Charadriiformes,Jiangsu,2021,120.85,31.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,Onychoprion aleuticus,Onychoprion aleuticus,accepted,Charadriiformes,Shandong,2018,120.81,36.2,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,Onychoprion aleuticus,Onychoprion aleuticus,accepted,Charadriiformes,Zhejiang,2020,120.7,27.14,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,Onychoprion anaethetus,Onychoprion anaethetus,accepted,Charadriiformes,Guangxi,2013,109.2,20.92,TRUE,TRUE,120.98333682493961,23.768816923316837,119.62266252899533,23.540178532551277,257.6492601256622,W,256.82419811396767,W,-11.78333682493961,-2.8488169233168357,-10.422662528995332,-2.620178532551275,1262.7264238574007,1121.0935433574205,FALSE
201,Onychoprion anaethetus,Onychoprion anaethetus,accepted,Charadriiformes,Jiangsu,2021,120.82,31.87,TRUE,TRUE,120.98333682493961,23.768816923316837,121.540397,25.295035,359.0157772815659,N,354.67382261495277,N,-0.16333682493961987,8.101183076683164,-0.7203970000000055,6.574965000000002,904.0836377238286,738.4264163723594,FALSE
202,Onychoprion anaethetus,Onychoprion anaethetus,accepted,Charadriiformes,Shandong,2018,120.68,36.01,TRUE,TRUE,120.98333682493961,23.768816923316837,121.578052,25.298309,358.8429143542136,N,356.0986707485796,N,-0.30333682493960623,12.24118307668316,-0.8980519999999927,10.711690999999998,1371.3744700183352,1204.8799486280484,FALSE
203,Onychoprion anaethetus,Onychoprion anaethetus,accepted,Charadriiformes,Yunnan,2024,103.16,23.35,TRUE,TRUE,120.98333682493961,23.768816923316837,119.62266252899533,23.540178532551277,272.129731729252,W,272.57764797835137,W,-17.823336824939616,-0.41881692331683595,-16.462662528995338,-0.19017853255127548,1825.9741866715892,1688.5903185318753,FALSE
204,Onychoprion fuscatus,Onychoprion fuscatus,accepted,Charadriiformes,Yunnan,2022,102,23.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Anhui,2024,117.09,30.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Gansu,2007,103.79,29.49,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Guizhou,2022,107.9,27.94,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Hunan,2021,113.01,28.22,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Jilin,2019,125.35,43.81,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Qinghai,2018,101.78,36.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,Rissa tridactyla,Rissa tridactyla,accepted,Charadriiformes,Yunnan,2009,102.65,24.97,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,Thalasseus bengalensis,Thalasseus bengalensis,accepted,Charadriiformes,Guangxi,2019,108.52,21.59,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,Thalasseus bengalensis,Thalasseus bengalensis,accepted,Charadriiformes,Hebei,2017,119.37,39.55,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
