record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,bot_has_polygon,year_in_scope,bot_centroid_lon,bot_centroid_lat,bot_nearest_edge_lon,bot_nearest_edge_lat,bot_bearing_from_centroid_deg,bot_direction_8_centroid,bot_bearing_from_nearest_edge_deg,bot_direction_8_nearest_edge,bot_centroid_delta_lon_deg,bot_centroid_delta_lat_deg,bot_edge_delta_lon_deg,bot_edge_delta_lat_deg,bot_distance_to_centroid_km,bot_distance_to_nearest_edge_km,bot_point_inside_range
537,Ptyonoprogne rupestris,Ptyonoprogne rupestris,no_lookup,Passeriformes,Jiangsu,2021,120.48,31.3,TRUE,TRUE,98.44467521798447,36.922051155113394,118.95601699688041,39.15797341619582,100.68236395557238,E,170.5498698927662,S,22.035324782015536,-5.622051155113393,1.5239830031195964,-7.857973416195822,2091.08927115636,894.4684089951594,FALSE
538,Riparia riparia,Riparia riparia,no_lookup,Passeriformes,Hainan,2006,110.01,19.97,TRUE,TRUE,116.39545416194319,45.76752276294399,119.24987793000003,39.49047851500006,193.63214692501168,S,204.81459681506854,SW,-6.385454161943187,-25.79752276294399,-9.23987793000002,-19.520478515000065,2944.24782101278,2347.818763129726,FALSE
539,Lanius borealis,Lanius borealis,no_lookup,Passeriformes,Xizang,2020,97.84,29.67,TRUE,TRUE,99.65675754491966,48.11299343244098,91.02342126847158,46.44268660462199,184.98146276484374,S,160.05041850678492,S,-1.8167575449196534,-18.44299343244098,6.816578731528423,-16.77268660462199,2079.9971056948843,1960.3035330367945,FALSE
540,Lanius collurioides,Lanius collurioides,no_lookup,Passeriformes,Sichuan,2014,101.53,26.65,TRUE,TRUE,105.59059898853747,24.00337327158509,101.53,26.65,306.65029291642605,NW,0,N,-4.060598988537464,2.6466267284149083,0,0,502.85664334567804,0,TRUE
541,Lanius isabellinus,Lanius isabellinus,no_lookup,Passeriformes,Zhejiang,2022,121.54,28.34,TRUE,TRUE,98.55332623232522,40.63188655970892,111.41880576840936,38.15898855827765,115.96525010979462,SE,136.3392152855218,SE,22.986673767674787,-12.291886559708917,10.12119423159065,-9.818988558277649,2485.2328784720257,1424.1483421207533,FALSE
542,Lanius schach,Lanius schach,no_lookup,Passeriformes,Beijing,2009,115.91,40.52,TRUE,TRUE,108.12320866860894,28.552418671689992,113.29289374907735,34.63143565106942,26.049431104738574,NE,18.6161751910484,N,7.786791331391058,11.967581328310011,2.617106250922646,5.888564348930586,1519.8684934278247,701.3552000611505,FALSE
543,Lanius schach,Lanius schach,no_lookup,Passeriformes,Jiangxi,2008,114.4,26.25,TRUE,TRUE,108.12320866860894,28.552418671689992,114.4,26.25,110.98157283056179,E,0,N,6.276791331391067,-2.302418671689992,0,0,667.9284814784687,0,TRUE
544,Lanius schach,Lanius schach,no_lookup,Passeriformes,Tianjin,2001,117,39.14,TRUE,TRUE,108.12320866860894,28.552418671689992,114.58864121114448,34.050449723655575,32.45687298228097,NE,20.11570325801091,N,8.876791331391061,10.587581328310009,2.411358788855523,5.089550276344426,1439.6005757462408,603.25233212179,FALSE
545,Lanius sphenocercus,Lanius sphenocercus,no_lookup,Passeriformes,Yunnan,2017,103.22,24.6,TRUE,TRUE,119.52827854837246,43.85182834202572,104.73483540200004,32.37875215100007,219.9907893674806,SW,190.08254115180182,S,-16.308278548372456,-19.251828342025718,-1.5148354020000454,-7.77875215100007,2612.4003198932237,881.7059379005648,FALSE
546,Lanius tephronotus,Lanius tephronotus,no_lookup,Passeriformes,Hubei,2011,110.13,31.45,TRUE,TRUE,99.9682448660978,31.804487966450008,104.58129882800006,33.33032226500006,89.67046008671821,E,110.36263085106646,E,10.16175513390219,-0.3544879664500087,5.548701171999937,-1.8803222650000642,950.4565047998808,555.790867450285,FALSE
547,Lanius tephronotus,Lanius tephronotus,no_lookup,Passeriformes,Xinjiang,2004,75.4,37.37,TRUE,TRUE,99.9682448660978,31.804487966450008,78.60395781508826,32.05389404300007,292.20838713238726,W,334.5442847271057,NW,-24.5682448660978,5.5655120335499895,-3.203957815088259,5.316105956999927,2294.9076873353974,665.7384884672258,FALSE
548,Cutia nipalensis,Cutia nipalensis,no_lookup,Passeriformes,Hubei,1999,110.28,31.3,TRUE,FALSE,96.707315920278,26.849440888502674,104.32470703100006,23.198486328000058,66.21556372301643,NE,31.842660844791112,NE,13.572684079721995,4.450559111497327,5.955292968999942,8.101513671999943,1398.343542243132,1013.8701948365627,FALSE
549,Garrulax canorus,Garrulax canorus,no_lookup,Passeriformes,Liaoning,1999,121.63,38.87,TRUE,FALSE,111.09163927988227,27.600286590360852,120.30432128900009,32.25689697300004,35.246461950621494,NE,8.881029064969255,N,10.538360720117723,11.269713409639145,1.3256787109999095,6.6131030269999584,1593.1051250971122,756.0936181922725,FALSE
550,Garrulax maesi,Garrulax maesi,no_lookup,Passeriformes,Guangdong,2008,113.23,24.37,TRUE,TRUE,107.7311292249281,26.184193532222594,113.14926244295464,24.54316274352881,108.8549194300079,E,156.9860298947857,SE,5.498870775071907,-1.8141935322225926,0.08073755704536723,-0.17316274352880967,588.7260050856939,20.78855712766122,FALSE
551,Garrulax monileger,Garrulax monileger,no_lookup,Passeriformes,Hubei,2016,110.48,31.32,TRUE,TRUE,109.8204707780015,24.590977546423986,111.98378156585125,26.57562920363106,4.796114617191847,N,344.8572826113708,N,0.659529221998497,6.729022453576015,-1.5037815658512415,4.7443707963689405,753.9749841270541,548.3527012364742,FALSE
552,Garrulax monileger,Garrulax monileger,no_lookup,Passeriformes,Jiangsu,2007,118.84,32.07,TRUE,TRUE,109.8204707780015,24.590977546423986,119.1997070320001,28.930480957000043,44.64091645872338,NE,354.45262728370034,N,9.019529221998496,7.479022453576015,-0.35970703200010234,3.1395190429999573,1210.3150281584374,354.18102371693294,FALSE
553,Garrulax monileger,Garrulax monileger,no_lookup,Passeriformes,Shaanxi,2020,108.71,32.67,TRUE,TRUE,109.8204707780015,24.590977546423986,107.81336736081673,26.199956860302862,353.3816677774484,N,6.665009251598747,N,-1.1104707780015133,8.079022453576016,0.8966326391832666,6.47004313969714,909.5767565649055,729.1157709497843,FALSE
554,Heterophasia desgodinsi,Heterophasia desgodinsi,no_lookup,Passeriformes,Hubei,2011,110.13,30.45,TRUE,TRUE,104.27448321495785,26.00830260487199,110.26694990186088,29.952000356533816,47.91822623880529,NE,346.66478949427784,N,5.855516785042141,4.44169739512801,-0.13694990186088773,0.49799964346618353,755.501676831063,57.16291030251094,FALSE
555,Heterophasia desgodinsi,Heterophasia desgodinsi,no_lookup,Passeriformes,Shaanxi,2011,109.26,32.09,TRUE,TRUE,104.27448321495785,26.00830260487199,110.25101268900005,29.947617623000042,34.44389397321493,NE,338.62909861684153,N,4.985516785042151,6.081697395128014,-0.9910126890000441,2.1423823769999615,833.0739942810843,258.257158555927,FALSE
556,Ianthocincla lunulata,Ianthocincla lunulata,no_lookup,Passeriformes,Ningxia,2017,106.33,35.38,TRUE,TRUE,105.48639605792596,31.46156802448996,106.68170166000004,34.28387451100008,9.95656544813653,N,345.3452074539294,N,0.84360394207404,3.9184319755100425,-0.351701660000046,1.096125488999924,448.5770933194376,117.47212158706597,FALSE
557,Pterorhinus berthemyi,Pterorhinus berthemyi,no_lookup,Passeriformes,Jiangsu,2007,118.86,32.06,TRUE,TRUE,110.72597139953591,27.835025095812533,118.81646823826838,30.828726616097253,57.073071426008596,NE,1.7163713890944337,N,8.134028600464092,4.224974904187469,0.04353176173161444,1.2312733839027494,908.760761788338,138.50524914998152,FALSE
558,Pterorhinus gularis,Pterorhinus gularis,no_lookup,Passeriformes,Yunnan,2007,101.51,22.48,TRUE,TRUE,94.22148454231429,27.941145174521868,97.37856292724621,27.8797664642334,128.02598188095288,SE,144.39915311427183,SE,7.288515457685719,-5.461145174521867,4.131437072753798,-5.399766464233398,950.9097663965049,728.721141404743,FALSE
559,Pterorhinus lanceolatus,Pterorhinus lanceolatus,no_lookup,Passeriformes,Henan,2016,111.32,33.96,TRUE,TRUE,106.773298419576,27.92997730141381,110.5717151305284,32.858833047490684,31.74489454380432,NE,29.3587565560274,NE,4.546701580423999,6.0300226985861904,0.7482848694715898,1.1011669525093168,801.4701634192871,139.02438401774128,FALSE
560,Pterorhinus pectoralis,Pterorhinus pectoralis,no_lookup,Passeriformes,Jiangsu,2007,118.85,32.07,TRUE,TRUE,110.56847959890524,28.117975284739778,118.03430953160172,31.961322248741794,59.08753538967335,NE,80.853856699402,E,8.281520401094753,3.9520247152602224,0.8156904683982731,0.108677751258206,904.3094022912552,76.79176832757771,FALSE
561,Pterorhinus sannio,Pterorhinus sannio,no_lookup,Passeriformes,Henan,2017,115.27,31.72,TRUE,TRUE,109.2962334738858,27.073894402979562,115.27,31.72,46.81012375609663,NE,0,N,5.97376652611419,4.646105597020437,0,0,774.2870735106219,0,TRUE
562,Helopsaltes certhiola,Helopsaltes certhiola,no_lookup,Passeriformes,Xizang,2023,95.33,29.33,TRUE,TRUE,104.04320601892616,43.29011023719423,95.98780243423637,37.79035736176619,209.4040699389157,SW,183.89275881444837,S,-8.713206018926158,-13.960110237194229,-0.6578024342363733,-8.460357361766192,1750.0515322968056,950.4373933811166,FALSE
563,Helopsaltes ochotensis,Helopsaltes ochotensis,no_lookup,Passeriformes,Anhui,2009,117.27,31.84,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,Helopsaltes pleskei,Helopsaltes pleskei,no_lookup,Passeriformes,Guangxi,2005,106.77,22.09,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,Helopsaltes pleskei,Helopsaltes pleskei,no_lookup,Passeriformes,Shanghai,2006,121.91,31.52,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,Helopsaltes pryeri,Helopsaltes pryeri,no_lookup,Passeriformes,Shanghai,2006,121.4,31.62,TRUE,TRUE,120.79440458606658,42.183747209172495,121.4,31.62,177.18889865200174,S,0,N,0.605595413933429,-10.563747209172494,0,0,1193.6471558150108,0,TRUE
567,Locustella davidi,Locustella davidi,no_lookup,Passeriformes,Guangxi,2023,106.4,22.73,TRUE,TRUE,125.34047897417214,47.40979697395144,125.02368164100005,40.46203722271233,218.17507181653818,SW,227.1509728834271,SW,-18.940478974172137,-24.679796973951436,-18.623681641000047,-17.732037222712332,3233.7365516275636,2634.458423228588,FALSE
568,Locustella davidi,Locustella davidi,no_lookup,Passeriformes,Liaoning,2003,121.63,38.87,TRUE,TRUE,125.34047897417214,47.40979697395144,125.02368164100005,40.46203722271233,198.88427936791862,S,239.7327168479526,SW,-3.7104789741721476,-8.53979697395144,-3.3936816410000574,-1.5920372227123352,1003.9922259025086,338.01916466715886,FALSE
569,Locustella mandelli,Locustella mandelli,no_lookup,Passeriformes,Guizhou,2010,107.13,28.18,TRUE,TRUE,108.47698028838336,25.802495376032667,107.13,28.18,333.51651519377356,NW,0,N,-1.3469802883833637,2.377504623967333,0,0,296.3648011935182,0,TRUE
570,Locustella mandelli,Locustella mandelli,no_lookup,Passeriformes,Hunan,2011,110.63,30.02,TRUE,TRUE,108.47698028838336,25.802495376032667,108.94034293373497,27.663373039877946,23.783779072482275,NE,31.726666840514383,NE,2.1530197116166363,4.217504623967333,1.6896570662650277,2.3566269601220533,515.7100704875254,307.1736862831686,FALSE
571,Hypothymis azurea,Hypothymis azurea,no_lookup,Passeriformes,Jiangsu,2019,120.85,33.07,TRUE,TRUE,106.24586485624918,24.78865008604153,121.53210449200003,25.297119141000053,53.66915147154589,NE,355.78212585862065,N,14.60413514375081,8.281349913958469,-0.6821044920000361,7.772880858999947,1684.3382337061628,872.5568282353358,FALSE
572,Anthus godlewskii,Anthus godlewskii,no_lookup,Passeriformes,Shaanxi,2005,107.98,33.53,TRUE,TRUE,114.07330410766154,46.212642033729125,111.38015033541211,43.460693695323265,202.2624631133099,S,196.08581481436502,S,-6.093304107661538,-12.682642033729124,-3.400150335412107,-9.930693695323264,1517.4718897090956,1157.9838418577258,FALSE
573,Anthus gustavi,Anthus gustavi,no_lookup,Passeriformes,Anhui,2020,117.26,31.66,TRUE,TRUE,132.38163567523824,46.64280607291268,130.38076782226562,42.600463867187614,223.12212158083517,SW,227.8740136139071,SW,-15.121635675238238,-14.982806072912677,-13.12076782226562,-10.940463867187614,2116.267255910532,1679.9162187766285,FALSE
574,Anthus gustavi,Anthus gustavi,no_lookup,Passeriformes,Hubei,2014,112.72,30.44,TRUE,TRUE,132.38163567523824,46.64280607291268,130.37567138671886,42.60682296752941,230.1070494011258,SW,234.97505662343758,SW,-19.661635675238244,-16.202806072912676,-17.655671386718865,-12.16682296752941,2474.5573480932385,2066.8289965726767,FALSE
575,Anthus gustavi,Anthus gustavi,no_lookup,Passeriformes,Xinjiang,2010,93.48,41.22,TRUE,TRUE,132.38163567523824,46.64280607291268,130.3666086614438,42.62662364089902,273.24545829155113,W,279.7303352745546,W,-38.90163567523824,-5.422806072912678,-36.88660866144379,-1.4066236408990207,3131.037765997113,2940.497430332853,FALSE
576,Anthus pratensis,Anthus pratensis,no_lookup,Passeriformes,Jiangsu,2021,120.62,31.76,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,Anthus richardi,Anthus richardi,no_lookup,Passeriformes,Xizang,2016,95.49,29.66,TRUE,TRUE,110.32154127991788,38.23599727830859,101.20899002000004,30.921381274000055,239.46634624268364,SW,257.1261480147663,W,-14.831541279917886,-8.575997278308588,-5.718990020000049,-1.2613812740000547,1655.9224697028542,561.3870896728127,FALSE
578,Anthus roseatus,Anthus roseatus,no_lookup,Passeriformes,Zhejiang,2020,119.9,30.25,TRUE,TRUE,97.38087179902892,33.730088771270715,113.27709961000005,35.324096680000025,94.1710630393062,E,130.50632872305266,SE,22.519128200971082,-3.480088771270715,6.6229003899999555,-5.074096680000025,2127.4431841732808,816.6774462746856,FALSE
579,Anthus trivialis,Anthus trivialis,no_lookup,Passeriformes,Jiangsu,2023,120.96,32.76,TRUE,TRUE,84.09472490666882,45.31837758593045,90.983584201816,46.15882382947018,100.97913542435327,E,109.7178849537629,E,36.86527509333118,-12.558377585930451,29.976415798183993,-13.398823829470182,3414.765597052169,2934.434722995583,FALSE
580,Motacilla citreola,Motacilla citreola,no_lookup,Passeriformes,Hunan,2010,111.35,28.7,TRUE,TRUE,94.79847908930495,37.385502130908925,106.67417133542239,31.037914333119012,117.29464142599426,SE,118.78680132131916,SE,16.551520910695046,-8.685502130908926,4.675828664577608,-2.337914333119013,1804.895101187078,515.8209230448068,FALSE
581,Calliope obscura,Calliope obscura,no_lookup,Passeriformes,Hubei,2021,110.36,31.46,TRUE,TRUE,105.52205981772995,33.27865002477172,108.45520387400006,31.78497125100006,112.68318504826726,SE,100.82908045492962,E,4.837940182270046,-1.8186500247717206,1.9047961259999369,-0.32497125100005775,492.7587417605857,181.7517461904623,FALSE
582,Copsychus saularis,Copsychus saularis,no_lookup,Passeriformes,Guangxi,2005,108.3,22.85,TRUE,TRUE,109.46702740506821,27.501971807192177,108.3,22.85,193.04364533400386,S,0,N,-1.167027405068211,-4.651971807192176,0,0,528.7265932748471,0,TRUE
583,Cyornis glaucicomans,Cyornis glaucicomans,no_lookup,Passeriformes,Henan,2019,114.24,31.04,TRUE,TRUE,106.48955419255559,28.779359132410082,111.60150146500007,30.590087891000053,69.49475857735337,E,78.09613236893836,E,7.750445807444407,2.260640867589917,2.6384985349999255,0.44991210899994627,781.6708780975172,254.17389464284275,FALSE
584,Cyornis glaucicomans,Cyornis glaucicomans,no_lookup,Passeriformes,Jiangsu,2023,120.24,31.51,TRUE,TRUE,106.48955419255559,28.779359132410082,111.60150146500007,30.590087891000053,73.66187750372848,E,80.69686732478652,E,13.750445807444407,2.730640867589919,8.638498534999925,0.9199121089999487,1342.8072801354556,819.5526304402458,FALSE
585,Cyornis glaucicomans,Cyornis glaucicomans,no_lookup,Passeriformes,Shanxi,2019,111.9,35.38,TRUE,TRUE,106.48955419255559,28.779359132410082,108.59930419900007,33.86749267600004,33.37596166173017,NE,59.95788847963672,NE,5.410445807444418,6.60064086758992,3.3006958009999323,1.5125073239999622,896.8851994027706,342.8895402127074,FALSE
586,Cyornis hainanus,Cyornis hainanus,no_lookup,Passeriformes,Sichuan,2023,104.87,28.99,TRUE,TRUE,108.92836775775457,22.639047123948757,105.94336241695876,24.23673815903137,330.95263822455576,NW,348.8230580516707,N,-4.058367757754567,6.350952876051242,-1.0733624169587586,4.75326184096863,813.3698859116525,538.87852601728855,FALSE
587,Cyornis poliogenys,Cyornis poliogenys,no_lookup,Passeriformes,Guangxi,2014,106.86,22.73,TRUE,TRUE,97.9973128651056,25.87399195354313,106.87841630498957,22.742657163948667,109.39926189233074,E,233.31058289132542,SW,8.8626871348944,-3.1439919535431287,-0.018416304989571586,-0.012657163948667005,965.7842303545216,2.357350319390831,FALSE
588,Cyornis rubeculoides,Cyornis rubeculoides,no_lookup,Passeriformes,Hunan,2011,110.67,30.07,TRUE,TRUE,94.96098150544773,27.270401239782075,98.39638153412345,25.600333520394706,74.80182207509358,E,64.82335637883727,NE,15.709018494552268,2.7995987602179255,12.273618465876552,4.469666479605294,1551.2773475520783,1298.484693510106,FALSE
589,Enicurus leschenaulti,Enicurus leschenaulti,no_lookup,Passeriformes,Inner Mongolia,2015,108.85,38.2,TRUE,TRUE,108.52752089648526,28.098796787394875,108.95334433107814,34.543586201881894,1.4445673929368468,N,358.7267444774607,N,0.32247910351473763,10.101203212605128,-0.10334433107814789,3.656413798118109,1138.0988153090868,392.05121656944124,FALSE
590,Enicurus maculatus,Enicurus maculatus,no_lookup,Passeriformes,Guizhou,2020,105.93,28.33,TRUE,TRUE,106.59689134783125,25.25900954058544,105.81497234895869,28.236363289534072,349.1786966699705,N,47.222654465821734,NE,-0.666891347831239,3.07099045941456,0.1150276510413164,0.09363671046592614,348.23685619502464,15.133715759725689,FALSE
591,Enicurus maculatus,Enicurus maculatus,no_lookup,Passeriformes,Zhejiang,2018,119.67,27.71,TRUE,TRUE,106.59689134783125,25.25900954058544,119.67,27.71,75.29449507135871,E,0,N,13.073108652168756,2.4509904594145624,0,0,1325.2920357346657,0,TRUE
592,Enicurus schistaceus,Enicurus schistaceus,no_lookup,Passeriformes,Anhui,2020,118.2,29.87,TRUE,TRUE,107.77672179507402,25.869405227814116,118.4671020510001,28.41491699200003,64.1499051530161,NE,350.9562056048293,N,10.423278204925978,4.0005947721858846,-0.2671020510000943,1.4550830079999706,1111.603536946426,164.7587506981744,FALSE
593,Erithacus rubecula,Erithacus rubecula,no_lookup,Passeriformes,Xinjiang,2010,88.21,39.33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,Erithacus rubecula,Erithacus rubecula,no_lookup,Passeriformes,Gansu,2024,100.34,39.67,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,Erithacus rubecula,Erithacus rubecula,no_lookup,Passeriformes,Jilin,2019,125.36,43.88,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,Erithacus rubecula,Erithacus rubecula,no_lookup,Passeriformes,Ningxia,2020,106.93,38.87,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,Eumyias thalassinus,Eumyias thalassinus,no_lookup,Passeriformes,Gansu,2019,105.38,32.87,TRUE,TRUE,105.47188478578182,27.75779804444967,105.38,32.87,359.13397855192915,N,0,N,-0.09188478578182924,5.112201955550326,0,0,573.8236516771575,0,TRUE
598,Eumyias thalassinus,Eumyias thalassinus,no_lookup,Passeriformes,Hainan,2018,109.68,18.86,TRUE,TRUE,105.47188478578182,27.75779804444967,110.28127472767505,23.23640142422076,155.65691074302993,SE,187.41666482324274,S,4.208115214218182,-8.897798044449672,-0.6012747276750474,-4.376401424220759,1070.6297698639332,482.2731194987592,FALSE
599,Eumyias thalassinus,Eumyias thalassinus,no_lookup,Passeriformes,Jiangsu,2016,120.4,31.99,TRUE,TRUE,105.47188478578182,27.75779804444967,112.61627197200005,29.953674318000026,68.25839531359071,E,71.05223035358881,E,14.928115214218181,4.232201955550327,7.783728027999956,2.0363256819999727,1500.4495903189993,758.9503887968618,FALSE
600,Eumyias thalassinus,Eumyias thalassinus,no_lookup,Passeriformes,Inner Mongolia,2019,105.81,38.66,TRUE,TRUE,105.47188478578182,27.75779804444967,107.0303815259783,33.86359683618243,1.3956320472867105,N,348.7636923346155,N,0.3381152142181776,10.902201955550325,-1.220381525978297,4.7964031638175655,1228.178927573931,548.147556859279,FALSE
601,Eumyias thalassinus,Eumyias thalassinus,no_lookup,Passeriformes,Qinghai,2017,102.68,35.81,TRUE,TRUE,105.47188478578182,27.75779804444967,103.55560813525042,32.71871141609546,344.2995573880184,N,347.06956521473336,N,-2.791884785781818,8.05220195555033,-0.8756081352504168,3.091288583904543,942.267472182059,347.1019480739405,FALSE
602,Eumyias thalassinus,Eumyias thalassinus,no_lookup,Passeriformes,Tianjin,2018,117.47,38.71,TRUE,TRUE,105.47188478578182,27.75779804444967,110.98492431600005,33.702270508000026,39.3363203548289,NE,44.38018704600523,NE,11.998115214218174,10.95220195555033,6.485075683999952,5.007729491999974,1650.3047031154483,797.9266764702163,FALSE
603,Ficedula albicilla,Ficedula albicilla,no_lookup,Passeriformes,Xizang,2016,95.16,29.25,TRUE,TRUE,121.42305473306524,51.55205682320695,88.04818677119356,48.73519800999876,231.33174974617484,SW,161.79855311492747,S,-26.263054733065246,-22.302056823206946,7.11181322880644,-19.48519800999876,3305.6409267993463,2270.932821740419,FALSE
604,Ficedula elisae,Ficedula elisae,no_lookup,Passeriformes,Hunan,2019,113,28.21,TRUE,TRUE,114.85958640227953,39.35205166920153,111.37487792900004,34.831909179000036,188.4301467942105,S,167.75116679904465,S,-1.8595864022795325,-11.142051669201528,1.6251220709999643,-6.621909179000035,1266.7864495670808,759.9841914223373,FALSE
605,Ficedula elisae,Ficedula elisae,no_lookup,Passeriformes,Jiangxi,2010,114.16,26.57,TRUE,TRUE,114.85958640227953,39.35205166920153,112.31011962900004,34.998474120000026,182.82629686601692,S,168.83692086900578,S,-0.699586402279536,-12.782051669201529,1.849880370999955,-8.428474120000025,1439.8094791693711,962.2894182615978,FALSE
606,Ficedula elisae,Ficedula elisae,no_lookup,Passeriformes,Shanghai,2013,121.48,31.72,TRUE,TRUE,114.85958640227953,39.35205166920153,118.83185536587412,39.12857434087367,142.8025774168202,SE,162.977898963371,S,6.6204135977204714,-7.63205166920153,2.6481446341258845,-7.40857434087367,1043.6511063798312,851.4643998312647,FALSE
607,Ficedula erithacus,Ficedula erithacus,no_lookup,Passeriformes,Guizhou,2021,104.91,39.42,TRUE,TRUE,100.71114811323835,29.621216210213852,103.95269775400004,37.37652587900004,18.2814524479067,N,19.86447494951483,N,4.198851886761645,9.79878378978615,0.957302245999955,2.04347412099996,1168.0358902496616,245.12030488978382,FALSE
608,Ficedula erithacus,Ficedula erithacus,no_lookup,Passeriformes,Hebei,2015,113.83,38.75,TRUE,TRUE,100.71114811323835,29.621216210213852,105.66827392500005,34.54632568300008,46.374837471346666,NE,54.91130315468689,NE,13.118851886761647,9.128783789786148,8.161726074999947,4.203674316999923,1570.0711472276057,824.6663440869651,FALSE
609,Ficedula hyperythra,Ficedula hyperythra,no_lookup,Passeriformes,Hunan,2017,110.57,30.05,TRUE,TRUE,104.08958044708531,25.818319406420343,109.09829172614245,26.30480533051986,52.04671271803949,NE,18.762000148693005,N,6.480419552914682,4.231680593579657,1.4717082738575442,3.745194669480142,789.5536647518343,418.8488953322313,FALSE
610,Ficedula hyperythra,Ficedula hyperythra,no_lookup,Passeriformes,Shaanxi,2006,107.98,33.53,TRUE,TRUE,104.08958044708531,25.818319406420343,104.86907958800003,31.889892578000058,22.727499343911802,NE,57.09625860426007,NE,3.890419552914693,7.711680593579658,3.1109204119999703,1.640107421999943,940.7413204897933,338.34362029000425,FALSE
611,Ficedula hyperythra,Ficedula hyperythra,no_lookup,Passeriformes,Chongqing,2007,108.89,29.32,TRUE,TRUE,104.08958044708531,25.818319406420343,106.88732910100003,28.06408691400003,49.45831525144922,NE,53.96153420487394,NE,4.80041955291469,3.501680593579657,2.002670898999966,1.2559130859999712,611.6475963057592,239.4320394950927,FALSE
612,Ficedula hypoleuca,Ficedula hypoleuca,no_lookup,Passeriformes,Xinjiang,2008,81.48,36.19,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,Ficedula mugimaki,Ficedula mugimaki,no_lookup,Passeriformes,Guizhou,2017,106.68,26.54,TRUE,TRUE,124.37323911469953,46.33917880223172,118.37768554700006,40.98309326200007,221.42707432932156,SW,217.4007168355972,SW,-17.693239114699523,-19.799178802231722,-11.697685547000049,-14.443093262000069,2708.992921454611,1910.0817217668357,FALSE
614,Ficedula narcissina,Ficedula narcissina,no_lookup,Passeriformes,Anhui,2015,117.19,31.85,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,Ficedula narcissina,Ficedula narcissina,no_lookup,Passeriformes,Jiangxi,2011,114.38,24.49,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,Ficedula narcissina,Ficedula narcissina,no_lookup,Passeriformes,Liaoning,2020,124.15,39.87,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,Ficedula owstoni,Ficedula owstoni,no_lookup,Passeriformes,Jiangsu,2014,120.87,32,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,Ficedula parva,Ficedula parva,no_lookup,Passeriformes,Hebei,2007,118.91,39.43,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,Ficedula parva,Ficedula parva,no_lookup,Passeriformes,Hunan,2021,112.17,29.37,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,Ficedula parva,Ficedula parva,no_lookup,Passeriformes,Shanghai,2010,121.52,31.34,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,Ficedula parva,Ficedula parva,no_lookup,Passeriformes,Hong Kong,2007,114.26,22.17,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,Ficedula ruficauda,Ficedula ruficauda,no_lookup,Passeriformes,Sichuan,2016,104.09,30.63,TRUE,TRUE,85.29101704427453,28.442140795700166,87.75929247671347,27.844439951003313,77.7829701826974,E,75.00379047795411,E,18.798982955725478,2.1878592042998335,16.330707523286534,2.785560048996686,1815.782894958073,1599.6265046020144,FALSE
623,Ficedula strophiata,Ficedula strophiata,no_lookup,Passeriformes,Beijing,2015,116.4,39.95,TRUE,TRUE,104.24426337336205,28.899156247612215,110.93212890600006,32.928527831000054,38.90953848897277,NE,30.47442205422408,NE,12.15573662663796,11.050843752387788,5.467871093999946,7.021472168999949,1658.2937115433983,923.4059078430582,FALSE
624,Ficedula superciliaris,Ficedula superciliaris,no_lookup,Passeriformes,Hubei,2019,110.45,31.72,TRUE,TRUE,95.95374679911434,28.81844094595989,104.22006036662938,29.510550018574037,73.35112314901636,E,66.03708199006297,NE,14.496253200885661,2.90155905404011,6.22993963337062,2.209449981425962,1414.112777290456,637.3043548403315,FALSE
